"funnel_step","funnel_name","platform","age_range","download_date","ride_count"
"1","Ride requested","android","25-34","2021-07-10 00:00:00","148"
"1","Ride requested","android","25-34","2021-07-11 00:00:00","28"
"1","Ride requested","android","25-34","2021-07-12 00:00:00","29"
"1","Ride requested","android","25-34","2021-07-13 00:00:00","0"
"1","Ride requested","android","25-34","2021-07-14 00:00:00","97"
"1","Ride requested","android","25-34","2021-07-15 00:00:00","29"
"1","Ride requested","android","25-34","2021-07-16 00:00:00","84"
"1","Ride requested","android","25-34","2021-07-17 00:00:00","97"
"1","Ride requested","android","25-34","2021-07-18 00:00:00","98"
"1","Ride requested","android","25-34","2021-07-19 00:00:00","73"
"1","Ride requested","android","25-34","2021-07-20 00:00:00","44"
"1","Ride requested","android","25-34","2021-07-21 00:00:00","26"
"1","Ride requested","android","25-34","2021-07-22 00:00:00","71"
"1","Ride requested","android","25-34","2021-07-23 00:00:00","0"
"1","Ride requested","android","25-34","2021-07-24 00:00:00","25"
"1","Ride requested","android","25-34","2021-07-25 00:00:00","43"
"1","Ride requested","android","25-34","2021-07-26 00:00:00","59"
"1","Ride requested","android","25-34","2021-07-27 00:00:00","178"
"1","Ride requested","android","25-34","2021-07-28 00:00:00","46"
"1","Ride requested","android","25-34","2021-07-29 00:00:00","82"
"1","Ride requested","android","25-34","2021-07-30 00:00:00","151"
"1","Ride requested","android","25-34","2021-07-31 00:00:00","77"
"1","Ride requested","android","25-34","2021-08-01 00:00:00","232"
"1","Ride requested","android","25-34","2021-08-02 00:00:00","54"
"1","Ride requested","android","25-34","2021-08-03 00:00:00","83"
"1","Ride requested","android","25-34","2021-08-04 00:00:00","63"
"1","Ride requested","android","25-34","2021-08-06 00:00:00","0"
"1","Ride requested","android","25-34","2021-08-07 00:00:00","39"
"1","Ride requested","android","25-34","2021-08-08 00:00:00","31"
"1","Ride requested","android","25-34","2021-08-10 00:00:00","0"
"1","Ride requested","android","25-34","2021-08-12 00:00:00","65"
"1","Ride requested","android","25-34","2021-08-13 00:00:00","37"
"1","Ride requested","android","25-34","2021-08-14 00:00:00","69"
"1","Ride requested","android","25-34","2021-08-15 00:00:00","81"
"1","Ride requested","android","25-34","2021-08-16 00:00:00","73"
"1","Ride requested","android","25-34","2021-08-17 00:00:00","84"
"1","Ride requested","android","25-34","2021-08-18 00:00:00","143"
"1","Ride requested","android","25-34","2021-08-19 00:00:00","69"
"1","Ride requested","android","25-34","2021-08-20 00:00:00","60"
"1","Ride requested","android","25-34","2021-08-21 00:00:00","149"
"1","Ride requested","android","25-34","2021-08-22 00:00:00","131"
"1","Ride requested","android","25-34","2021-08-23 00:00:00","29"
"1","Ride requested","android","25-34","2021-08-24 00:00:00","23"
"1","Ride requested","android","25-34","2021-08-25 00:00:00","21"
"1","Ride requested","android","25-34","2021-08-26 00:00:00","0"
"1","Ride requested","android","25-34","2021-08-27 00:00:00","134"
"1","Ride requested","android","25-34","2021-08-28 00:00:00","22"
"1","Ride requested","android","25-34","2021-08-29 00:00:00","117"
"1","Ride requested","android","25-34","2021-08-30 00:00:00","77"
"1","Ride requested","android","25-34","2021-08-31 00:00:00","49"
"1","Ride requested","android","25-34","2021-09-01 00:00:00","134"
"1","Ride requested","android","25-34","2021-09-02 00:00:00","123"
"1","Ride requested","android","25-34","2021-09-03 00:00:00","47"
"1","Ride requested","android","25-34","2021-09-04 00:00:00","81"
"1","Ride requested","android","25-34","2021-09-05 00:00:00","52"
"1","Ride requested","android","25-34","2021-09-06 00:00:00","38"
"1","Ride requested","android","25-34","2021-09-07 00:00:00","100"
"1","Ride requested","android","25-34","2021-09-08 00:00:00","56"
"1","Ride requested","android","25-34","2021-09-09 00:00:00","99"
"1","Ride requested","android","25-34","2021-09-10 00:00:00","81"
"1","Ride requested","android","25-34","2021-09-11 00:00:00","0"
"1","Ride requested","android","25-34","2021-09-12 00:00:00","0"
"1","Ride requested","android","25-34","2021-09-14 00:00:00","84"
"1","Ride requested","android","25-34","2021-09-16 00:00:00","19"
"1","Ride requested","android","25-34","2021-09-17 00:00:00","89"
"1","Ride requested","android","25-34","2021-09-18 00:00:00","36"
"1","Ride requested","android","25-34","2021-09-19 00:00:00","59"
"1","Ride requested","android","25-34","2021-09-20 00:00:00","100"
"1","Ride requested","android","25-34","2021-09-21 00:00:00","33"
"1","Ride requested","android","25-34","2021-09-22 00:00:00","57"
"1","Ride requested","android","25-34","2021-09-23 00:00:00","100"
"1","Ride requested","android","25-34","2021-09-24 00:00:00","0"
"1","Ride requested","android","25-34","2021-09-25 00:00:00","39"
"1","Ride requested","android","25-34","2021-09-26 00:00:00","167"
"1","Ride requested","android","25-34","2021-09-27 00:00:00","0"
"1","Ride requested","android","25-34","2021-09-28 00:00:00","82"
"1","Ride requested","android","25-34","2021-09-29 00:00:00","92"
"1","Ride requested","android","25-34","2021-09-30 00:00:00","103"
"1","Ride requested","android","25-34","2021-10-01 00:00:00","101"
"1","Ride requested","android","25-34","2021-10-02 00:00:00","60"
"1","Ride requested","android","25-34","2021-10-03 00:00:00","60"
"1","Ride requested","android","25-34","2021-10-04 00:00:00","45"
"1","Ride requested","android","25-34","2021-10-05 00:00:00","101"
"1","Ride requested","android","25-34","2021-10-07 00:00:00","38"
"1","Ride requested","android","25-34","2021-10-08 00:00:00","83"
"1","Ride requested","android","25-34","2021-10-09 00:00:00","0"
"1","Ride requested","android","25-34","2021-10-10 00:00:00","78"
"1","Ride requested","android","25-34","2021-10-11 00:00:00","19"
"1","Ride requested","android","25-34","2021-10-12 00:00:00","53"
"1","Ride requested","android","25-34","2021-10-13 00:00:00","28"
"1","Ride requested","android","25-34","2021-10-15 00:00:00","71"
"1","Ride requested","android","25-34","2021-10-16 00:00:00","23"
"1","Ride requested","android","25-34","2021-10-17 00:00:00","90"
"1","Ride requested","android","25-34","2021-10-18 00:00:00","75"
"1","Ride requested","android","25-34","2021-10-19 00:00:00","24"
"1","Ride requested","android","25-34","2021-10-20 00:00:00","29"
"1","Ride requested","android","25-34","2021-10-21 00:00:00","102"
"1","Ride requested","android","25-34","2021-10-22 00:00:00","34"
"1","Ride requested","android","25-34","2021-10-23 00:00:00","39"
"1","Ride requested","android","25-34","2021-10-24 00:00:00","30"
"1","Ride requested","android","25-34","2021-10-25 00:00:00","52"
"1","Ride requested","android","25-34","2021-10-26 00:00:00","72"
"1","Ride requested","android","25-34","2021-10-28 00:00:00","94"
"1","Ride requested","android","25-34","2021-10-29 00:00:00","60"
"1","Ride requested","android","25-34","2021-10-30 00:00:00","80"
"1","Ride requested","android","25-34","2021-10-31 00:00:00","34"
"1","Ride requested","android","25-34","2021-11-01 00:00:00","0"
"1","Ride requested","android","25-34","2021-11-02 00:00:00","65"
"1","Ride requested","android","25-34","2021-11-03 00:00:00","125"
"1","Ride requested","android","25-34","2021-11-04 00:00:00","33"
"1","Ride requested","android","25-34","2021-11-05 00:00:00","69"
"1","Ride requested","android","25-34","2021-11-06 00:00:00","120"
"1","Ride requested","android","25-34","2021-11-07 00:00:00","62"
"1","Ride requested","android","25-34","2021-11-08 00:00:00","94"
"1","Ride requested","android","25-34","2021-11-11 00:00:00","66"
"1","Ride requested","android","25-34","2021-11-12 00:00:00","57"
"1","Ride requested","android","25-34","2021-11-13 00:00:00","148"
"1","Ride requested","android","25-34","2021-11-14 00:00:00","33"
"1","Ride requested","android","25-34","2021-11-15 00:00:00","121"
"1","Ride requested","android","25-34","2021-11-16 00:00:00","97"
"1","Ride requested","android","25-34","2021-11-17 00:00:00","34"
"1","Ride requested","android","25-34","2021-11-18 00:00:00","86"
"1","Ride requested","android","25-34","2021-11-19 00:00:00","28"
"1","Ride requested","android","25-34","2021-11-20 00:00:00","68"
"1","Ride requested","android","25-34","2021-11-21 00:00:00","66"
"1","Ride requested","android","25-34","2021-11-22 00:00:00","30"
"1","Ride requested","android","25-34","2021-11-23 00:00:00","0"
"1","Ride requested","android","25-34","2021-11-24 00:00:00","153"
"1","Ride requested","android","25-34","2021-11-25 00:00:00","116"
"1","Ride requested","android","25-34","2021-11-26 00:00:00","66"
"1","Ride requested","android","25-34","2021-11-27 00:00:00","61"
"1","Ride requested","android","25-34","2021-11-28 00:00:00","43"
"1","Ride requested","android","25-34","2021-11-29 00:00:00","68"
"1","Ride requested","android","25-34","2021-11-30 00:00:00","0"
"1","Ride requested","android","25-34","2021-12-01 00:00:00","112"
"1","Ride requested","android","25-34","2021-12-02 00:00:00","0"
"1","Ride requested","android","25-34","2021-12-03 00:00:00","29"
"1","Ride requested","android","25-34","2021-12-04 00:00:00","85"
"1","Ride requested","android","25-34","2021-12-05 00:00:00","63"
"1","Ride requested","android","25-34","2021-12-06 00:00:00","85"
"1","Ride requested","android","25-34","2021-12-07 00:00:00","0"
"1","Ride requested","android","25-34","2021-12-08 00:00:00","40"
"1","Ride requested","android","25-34","2021-12-09 00:00:00","50"
"1","Ride requested","android","25-34","2021-12-10 00:00:00","71"
"1","Ride requested","android","25-34","2021-12-12 00:00:00","25"
"1","Ride requested","android","25-34","2021-12-13 00:00:00","185"
"1","Ride requested","android","25-34","2021-12-14 00:00:00","115"
"1","Ride requested","android","25-34","2021-12-15 00:00:00","44"
"1","Ride requested","android","25-34","2021-12-16 00:00:00","25"
"1","Ride requested","android","25-34","2021-12-17 00:00:00","79"
"1","Ride requested","android","25-34","2021-12-18 00:00:00","93"
"1","Ride requested","android","25-34","2021-12-19 00:00:00","27"
"1","Ride requested","android","25-34","2021-12-20 00:00:00","38"
"1","Ride requested","android","25-34","2021-12-21 00:00:00","53"
"1","Ride requested","android","25-34","2021-12-22 00:00:00","0"
"1","Ride requested","android","25-34","2021-12-23 00:00:00","29"
"1","Ride requested","android","25-34","2021-12-24 00:00:00","30"
"1","Ride requested","android","25-34","2021-12-25 00:00:00","64"
"1","Ride requested","android","25-34","2021-12-26 00:00:00","0"
"1","Ride requested","android","25-34","2021-12-27 00:00:00","88"
"1","Ride requested","android","25-34","2021-12-28 00:00:00","92"
"1","Ride requested","android","25-34","2021-12-29 00:00:00","53"
"1","Ride requested","android","25-34","2021-12-30 00:00:00","37"
"1","Ride requested","android","25-34","2021-12-31 00:00:00","58"
"1","Ride requested","android","35-44","2021-01-01 00:00:00","122"
"1","Ride requested","android","35-44","2021-01-02 00:00:00","185"
"1","Ride requested","android","35-44","2021-01-03 00:00:00","154"
"1","Ride requested","android","35-44","2021-01-04 00:00:00","128"
"1","Ride requested","android","35-44","2021-01-05 00:00:00","27"
"1","Ride requested","android","35-44","2021-01-06 00:00:00","97"
"1","Ride requested","android","35-44","2021-01-07 00:00:00","98"
"1","Ride requested","android","35-44","2021-01-08 00:00:00","127"
"1","Ride requested","android","35-44","2021-01-09 00:00:00","87"
"1","Ride requested","android","35-44","2021-01-10 00:00:00","129"
"1","Ride requested","android","35-44","2021-01-11 00:00:00","111"
"1","Ride requested","android","35-44","2021-01-12 00:00:00","94"
"1","Ride requested","android","35-44","2021-01-13 00:00:00","108"
"1","Ride requested","android","35-44","2021-01-14 00:00:00","102"
"1","Ride requested","android","35-44","2021-01-15 00:00:00","65"
"1","Ride requested","android","35-44","2021-01-16 00:00:00","118"
"1","Ride requested","android","35-44","2021-01-17 00:00:00","50"
"1","Ride requested","android","35-44","2021-01-18 00:00:00","204"
"1","Ride requested","android","35-44","2021-01-19 00:00:00","39"
"1","Ride requested","android","35-44","2021-01-20 00:00:00","53"
"1","Ride requested","android","35-44","2021-01-21 00:00:00","139"
"1","Ride requested","android","35-44","2021-01-22 00:00:00","76"
"1","Ride requested","android","35-44","2021-01-23 00:00:00","116"
"1","Ride requested","android","35-44","2021-01-24 00:00:00","245"
"1","Ride requested","android","35-44","2021-01-25 00:00:00","124"
"1","Ride requested","android","35-44","2021-01-26 00:00:00","97"
"1","Ride requested","android","35-44","2021-01-27 00:00:00","98"
"1","Ride requested","android","35-44","2021-01-28 00:00:00","137"
"1","Ride requested","android","35-44","2021-01-29 00:00:00","29"
"1","Ride requested","android","35-44","2021-01-30 00:00:00","99"
"1","Ride requested","android","35-44","2021-02-01 00:00:00","29"
"1","Ride requested","android","35-44","2021-02-02 00:00:00","0"
"1","Ride requested","android","35-44","2021-02-03 00:00:00","38"
"1","Ride requested","android","35-44","2021-02-04 00:00:00","184"
"1","Ride requested","android","35-44","2021-02-05 00:00:00","63"
"1","Ride requested","android","35-44","2021-02-06 00:00:00","24"
"1","Ride requested","android","35-44","2021-02-07 00:00:00","194"
"1","Ride requested","android","35-44","2021-02-08 00:00:00","135"
"1","Ride requested","android","35-44","2021-02-09 00:00:00","81"
"1","Ride requested","android","35-44","2021-02-10 00:00:00","116"
"1","Ride requested","android","35-44","2021-02-11 00:00:00","95"
"1","Ride requested","android","35-44","2021-02-12 00:00:00","80"
"1","Ride requested","android","35-44","2021-02-13 00:00:00","68"
"1","Ride requested","android","35-44","2021-02-14 00:00:00","85"
"1","Ride requested","android","35-44","2021-02-15 00:00:00","57"
"1","Ride requested","android","35-44","2021-02-16 00:00:00","67"
"1","Ride requested","android","35-44","2021-02-17 00:00:00","100"
"1","Ride requested","android","35-44","2021-02-18 00:00:00","147"
"1","Ride requested","android","35-44","2021-02-19 00:00:00","80"
"1","Ride requested","android","35-44","2021-02-20 00:00:00","140"
"1","Ride requested","android","35-44","2021-02-21 00:00:00","58"
"1","Ride requested","android","35-44","2021-02-22 00:00:00","44"
"1","Ride requested","android","35-44","2021-02-23 00:00:00","126"
"1","Ride requested","android","35-44","2021-02-24 00:00:00","50"
"1","Ride requested","android","35-44","2021-02-25 00:00:00","70"
"1","Ride requested","android","35-44","2021-02-26 00:00:00","101"
"1","Ride requested","android","35-44","2021-02-27 00:00:00","165"
"1","Ride requested","android","35-44","2021-02-28 00:00:00","121"
"1","Ride requested","android","35-44","2021-03-01 00:00:00","189"
"1","Ride requested","android","35-44","2021-03-02 00:00:00","65"
"1","Ride requested","android","35-44","2021-03-03 00:00:00","165"
"1","Ride requested","android","35-44","2021-03-05 00:00:00","136"
"1","Ride requested","android","35-44","2021-03-06 00:00:00","185"
"1","Ride requested","android","35-44","2021-03-07 00:00:00","183"
"1","Ride requested","android","35-44","2021-03-08 00:00:00","79"
"1","Ride requested","android","35-44","2021-03-09 00:00:00","53"
"1","Ride requested","android","35-44","2021-03-10 00:00:00","32"
"1","Ride requested","android","35-44","2021-03-11 00:00:00","107"
